DATAFLOW,LAST UPDATE,freq,unit,age,agedef,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1989,1.98364,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1990,2.02631,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1991,2.00680,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1992,1.96837,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1993,1.73858,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1994,1.57374,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1995,1.55114,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1996,1.49356,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1997,1.46738,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1998,1.45877,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1999,1.45994,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2000,1.38920,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2001,1.28668,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2002,1.23329,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2003,1.26344,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2004,1.27394,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2005,1.29332,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2006,1.32558,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2007,1.36135,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2008,1.44811,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2009,1.50251,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2010,1.49995,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2011,1.55147,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2012,1.59575,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2013,1.58576,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2014,1.56894,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2015,1.62571,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2016,1.62812,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2017,1.57109,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2018,1.52725,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2019,1.43429,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2020,1.35555,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2021,1.35873,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2022,1.27020,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,2023,1.18372,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1960,2.29055,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1967,2.23774,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1968,2.12197,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1969,2.01769,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1970,1.96891,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1971,1.95252,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1972,1.74577,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1973,1.57555,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1974,1.57617,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1975,1.54691,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1976,1.48050,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1977,1.49696,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1978,1.48074,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1979,1.47715,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1980,1.49636,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1981,1.55209,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1982,1.48622,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1983,1.43453,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1984,1.42166,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1985,1.37773,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1986,1.43036,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1987,1.39705,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1988,1.50877,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1989,1.52022,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1990,1.59840,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1991,1.60490,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1992,1.64462,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1993,1.70351,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1994,1.72015,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1995,1.69519,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1996,1.76864,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1997,1.71430,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1998,1.68040,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,1999,1.74132,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2000,1.76249,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2001,1.65544,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2002,1.62605,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2003,1.61697,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2004,1.66065,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2005,1.62694,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2006,1.64649,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2007,1.60846,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2008,1.60600,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2009,1.58730,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2010,1.62677,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2011,1.52217,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2012,1.57330,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2013,1.54914,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2014,1.49683,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2015,1.46584,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2016,1.41146,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2017,1.39329,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2018,1.38157,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2019,1.33795,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2020,1.36058,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2021,1.38394,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2022,1.31446,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Luxemburgo,2023,1.25042,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2000,1.24790,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2001,1.22253,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2002,1.25508,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2003,1.32201,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2004,1.29084,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2005,1.38596,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2006,1.45814,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2007,1.53668,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2008,1.58166,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2009,1.46414,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2010,1.35784,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2011,1.33326,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2012,1.43997,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2013,1.52299,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2014,1.64564,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2015,1.69905,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2016,1.73786,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2017,1.69290,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2018,1.60468,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2019,1.60607,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2020,1.54620,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2021,1.57160,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2022,1.47092,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Letónia,2023,1.35836,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1977,2.14483,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1978,2.05357,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1979,2.09761,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1980,1.99349,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1981,1.87418,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1984,1.95401,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1985,1.94839,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1986,1.92759,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1987,1.96717,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1988,2.05880,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1989,2.09798,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1990,2.04022,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1991,1.99484,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1992,2.06653,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1993,1.95510,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1994,1.83816,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1995,1.77238,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1996,1.98604,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1997,1.93257,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1998,1.84198,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,1999,1.72910,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2000,1.68026,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2001,1.47576,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2002,1.45470,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2003,1.48498,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2004,1.39507,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2005,1.37742,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2006,1.36401,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2007,1.35276,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2008,1.42540,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2009,1.41587,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2010,1.36253,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2011,1.45155,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2012,1.42084,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2013,1.36244,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2014,1.37907,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2015,1.36865,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2016,1.37044,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2017,1.26441,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2018,1.23186,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2019,1.14414,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2020,1.13509,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2021,1.13364,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2022,1.08106,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Malta,2023,1.06332,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1960,3.12124,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1961,3.21658,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1962,3.17516,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1963,3.19201,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1964,3.16504,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1965,3.03825,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1966,2.90202,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1967,2.81356,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1968,2.71528,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1969,2.74786,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1970,2.57166,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1971,2.36106,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1972,2.15017,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1973,1.90412,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1974,1.77348,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1975,1.66426,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1976,1.63204,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1977,1.57927,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1978,1.58330,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1979,1.56277,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1980,1.60203,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1981,1.56330,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1982,1.49523,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1983,1.46756,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1984,1.49123,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1985,1.51132,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1986,1.55311,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1987,1.55833,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1988,1.54508,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1989,1.55425,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1990,1.61740,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1991,1.61209,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1992,1.58745,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1993,1.57241,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1994,1.56960,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1995,1.53167,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1996,1.52906,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1997,1.56237,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1998,1.62806,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,1999,1.65188,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,2000,1.72233,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,2001,1.70953,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,2002,1.73066,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,2003,1.74623,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,2004,1.72487,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,2005,1.70751,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,2006,1.71922,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,2007,1.71670,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,2008,1.77185,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,2009,1.78933,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Países Baixos,2010,1.79434,,
